orig_utt_id,aug_utt_id,spk_id,gender,condition,cos_clean_aug,embedding_drift
BAC009S0230W0379,BAC009S0230W0379_noise10,S0230,1,noise_snr10,0.6387633681297302,0.3612366318702698
BAC009S0230W0379,BAC009S0230W0379_ch8k,S0230,1,channel_8k,0.4256722331047058,0.5743277668952942
BAC009S0230W0124,BAC009S0230W0124_noise10,S0230,1,noise_snr10,0.7582154870033264,0.24178451299667358
BAC009S0230W0124,BAC009S0230W0124_ch8k,S0230,1,channel_8k,0.444061815738678,0.555938184261322
BAC009S0230W0265,BAC009S0230W0265_noise10,S0230,1,noise_snr10,0.6667937636375427,0.3332062363624573
BAC009S0230W0265,BAC009S0230W0265_ch8k,S0230,1,channel_8k,0.426180362701416,0.573819637298584
BAC009S0230W0474,BAC009S0230W0474_noise10,S0230,1,noise_snr10,0.8044467568397522,0.1955532431602478
BAC009S0230W0474,BAC009S0230W0474_ch8k,S0230,1,channel_8k,0.29621028900146484,0.7037897109985352
BAC009S0230W0135,BAC009S0230W0135_noise10,S0230,1,noise_snr10,0.6587088108062744,0.3412911891937256
BAC009S0230W0135,BAC009S0230W0135_ch8k,S0230,1,channel_8k,0.3342905640602112,0.6657094359397888
BAC009S0230W0354,BAC009S0230W0354_noise10,S0230,1,noise_snr10,0.6650519371032715,0.3349480628967285
BAC009S0230W0354,BAC009S0230W0354_ch8k,S0230,1,channel_8k,0.23664745688438416,0.7633525431156158
BAC009S0230W0361,BAC009S0230W0361_noise10,S0230,1,noise_snr10,0.5839351415634155,0.4160648584365845
BAC009S0230W0361,BAC009S0230W0361_ch8k,S0230,1,channel_8k,0.4762246012687683,0.5237753987312317
BAC009S0230W0210,BAC009S0230W0210_noise10,S0230,1,noise_snr10,0.707347571849823,0.292652428150177
BAC009S0230W0210,BAC009S0230W0210_ch8k,S0230,1,channel_8k,0.3981727361679077,0.6018272638320923
BAC009S0230W0396,BAC009S0230W0396_noise10,S0230,1,noise_snr10,0.7930477261543274,0.2069522738456726
BAC009S0230W0396,BAC009S0230W0396_ch8k,S0230,1,channel_8k,0.5055004954338074,0.4944995045661926
BAC009S0230W0384,BAC009S0230W0384_noise10,S0230,1,noise_snr10,0.7073447704315186,0.29265522956848145
BAC009S0230W0384,BAC009S0230W0384_ch8k,S0230,1,channel_8k,0.3633783459663391,0.6366216540336609
BAC009S0230W0217,BAC009S0230W0217_noise10,S0230,1,noise_snr10,0.7449548840522766,0.2550451159477234
BAC009S0230W0217,BAC009S0230W0217_ch8k,S0230,1,channel_8k,0.49209022521972656,0.5079097747802734
BAC009S0230W0173,BAC009S0230W0173_noise10,S0230,1,noise_snr10,0.771928071975708,0.228071928024292
BAC009S0230W0173,BAC009S0230W0173_ch8k,S0230,1,channel_8k,0.390200138092041,0.609799861907959
BAC009S0230W0318,BAC009S0230W0318_noise10,S0230,1,noise_snr10,0.6811997294425964,0.31880027055740356
BAC009S0230W0318,BAC009S0230W0318_ch8k,S0230,1,channel_8k,0.4245278835296631,0.5754721164703369
BAC009S0230W0286,BAC009S0230W0286_noise10,S0230,1,noise_snr10,0.720050573348999,0.279949426651001
BAC009S0230W0286,BAC009S0230W0286_ch8k,S0230,1,channel_8k,0.5061820149421692,0.4938179850578308
BAC009S0230W0473,BAC009S0230W0473_noise10,S0230,1,noise_snr10,0.677434504032135,0.322565495967865
BAC009S0230W0473,BAC009S0230W0473_ch8k,S0230,1,channel_8k,0.39599326252937317,0.6040067374706268
BAC009S0230W0158,BAC009S0230W0158_noise10,S0230,1,noise_snr10,0.6500017046928406,0.3499982953071594
BAC009S0230W0158,BAC009S0230W0158_ch8k,S0230,1,channel_8k,0.5027023553848267,0.49729764461517334
BAC009S0230W0495,BAC009S0230W0495_noise10,S0230,1,noise_snr10,0.7390254139900208,0.26097458600997925
BAC009S0230W0495,BAC009S0230W0495_ch8k,S0230,1,channel_8k,0.2955312132835388,0.7044687867164612
BAC009S0230W0190,BAC009S0230W0190_noise10,S0230,1,noise_snr10,0.8055830597877502,0.19441694021224976
BAC009S0230W0190,BAC009S0230W0190_ch8k,S0230,1,channel_8k,0.40294480323791504,0.597055196762085
BAC009S0230W0352,BAC009S0230W0352_noise10,S0230,1,noise_snr10,0.6431878209114075,0.35681217908859253
BAC009S0230W0352,BAC009S0230W0352_ch8k,S0230,1,channel_8k,0.3079160451889038,0.6920839548110962
BAC009S0230W0405,BAC009S0230W0405_noise10,S0230,1,noise_snr10,0.7231502532958984,0.27684974670410156
BAC009S0230W0405,BAC009S0230W0405_ch8k,S0230,1,channel_8k,0.39119404554367065,0.6088059544563293
BAC009S0230W0491,BAC009S0230W0491_noise10,S0230,1,noise_snr10,0.7116087079048157,0.2883912920951843
BAC009S0230W0491,BAC009S0230W0491_ch8k,S0230,1,channel_8k,0.46662402153015137,0.5333759784698486
BAC009S0230W0152,BAC009S0230W0152_noise10,S0230,1,noise_snr10,0.7671908140182495,0.2328091859817505
BAC009S0230W0152,BAC009S0230W0152_ch8k,S0230,1,channel_8k,0.446402907371521,0.553597092628479
BAC009S0230W0432,BAC009S0230W0432_noise10,S0230,1,noise_snr10,0.745751142501831,0.25424885749816895
BAC009S0230W0432,BAC009S0230W0432_ch8k,S0230,1,channel_8k,0.3201005160808563,0.6798994839191437
BAC009S0192W0233,BAC009S0192W0233_noise10,S0192,1,noise_snr10,0.6889680027961731,0.3110319972038269
BAC009S0192W0233,BAC009S0192W0233_ch8k,S0192,1,channel_8k,0.555825412273407,0.444174587726593
BAC009S0192W0175,BAC009S0192W0175_noise10,S0192,1,noise_snr10,0.76385498046875,0.23614501953125
BAC009S0192W0175,BAC009S0192W0175_ch8k,S0192,1,channel_8k,0.5377984642982483,0.4622015357017517
BAC009S0192W0382,BAC009S0192W0382_noise10,S0192,1,noise_snr10,0.6754128336906433,0.3245871663093567
BAC009S0192W0382,BAC009S0192W0382_ch8k,S0192,1,channel_8k,0.5119756460189819,0.48802435398101807
BAC009S0192W0132,BAC009S0192W0132_noise10,S0192,1,noise_snr10,0.7283904552459717,0.2716095447540283
BAC009S0192W0132,BAC009S0192W0132_ch8k,S0192,1,channel_8k,0.5579590797424316,0.44204092025756836
BAC009S0192W0399,BAC009S0192W0399_noise10,S0192,1,noise_snr10,0.6981109380722046,0.3018890619277954
BAC009S0192W0399,BAC009S0192W0399_ch8k,S0192,1,channel_8k,0.45252352952957153,0.5474764704704285
BAC009S0192W0398,BAC009S0192W0398_noise10,S0192,1,noise_snr10,0.7597243189811707,0.24027568101882935
BAC009S0192W0398,BAC009S0192W0398_ch8k,S0192,1,channel_8k,0.5098299980163574,0.4901700019836426
BAC009S0192W0240,BAC009S0192W0240_noise10,S0192,1,noise_snr10,0.7583558559417725,0.24164414405822754
BAC009S0192W0240,BAC009S0192W0240_ch8k,S0192,1,channel_8k,0.32654091715812683,0.6734590828418732
BAC009S0192W0241,BAC009S0192W0241_noise10,S0192,1,noise_snr10,0.6757000088691711,0.32429999113082886
BAC009S0192W0241,BAC009S0192W0241_ch8k,S0192,1,channel_8k,0.4874419569969177,0.5125580430030823
BAC009S0192W0238,BAC009S0192W0238_noise10,S0192,1,noise_snr10,0.8123327493667603,0.18766725063323975
BAC009S0192W0238,BAC009S0192W0238_ch8k,S0192,1,channel_8k,0.39130765199661255,0.6086923480033875
BAC009S0192W0438,BAC009S0192W0438_noise10,S0192,1,noise_snr10,0.8256186842918396,0.1743813157081604
BAC009S0192W0438,BAC009S0192W0438_ch8k,S0192,1,channel_8k,0.5596043467521667,0.44039565324783325
BAC009S0192W0220,BAC009S0192W0220_noise10,S0192,1,noise_snr10,0.745016872882843,0.254983127117157
BAC009S0192W0220,BAC009S0192W0220_ch8k,S0192,1,channel_8k,0.5293645858764648,0.47063541412353516
BAC009S0192W0345,BAC009S0192W0345_noise10,S0192,1,noise_snr10,0.7534578442573547,0.24654215574264526
BAC009S0192W0345,BAC009S0192W0345_ch8k,S0192,1,channel_8k,0.4914383888244629,0.5085616111755371
BAC009S0192W0136,BAC009S0192W0136_noise10,S0192,1,noise_snr10,0.7780911326408386,0.22190886735916138
BAC009S0192W0136,BAC009S0192W0136_ch8k,S0192,1,channel_8k,0.5191957354545593,0.4808042645454407
BAC009S0192W0307,BAC009S0192W0307_noise10,S0192,1,noise_snr10,0.7880045175552368,0.21199548244476318
BAC009S0192W0307,BAC009S0192W0307_ch8k,S0192,1,channel_8k,0.43927475810050964,0.5607252418994904
BAC009S0192W0377,BAC009S0192W0377_noise10,S0192,1,noise_snr10,0.6490023136138916,0.3509976863861084
BAC009S0192W0377,BAC009S0192W0377_ch8k,S0192,1,channel_8k,0.41885486245155334,0.5811451375484467
BAC009S0192W0461,BAC009S0192W0461_noise10,S0192,1,noise_snr10,0.5798588991165161,0.4201411008834839
BAC009S0192W0461,BAC009S0192W0461_ch8k,S0192,1,channel_8k,0.4786156117916107,0.5213843882083893
BAC009S0192W0231,BAC009S0192W0231_noise10,S0192,1,noise_snr10,0.7865941524505615,0.21340584754943848
BAC009S0192W0231,BAC009S0192W0231_ch8k,S0192,1,channel_8k,0.5452824831008911,0.4547175168991089
BAC009S0192W0424,BAC009S0192W0424_noise10,S0192,1,noise_snr10,0.7731288075447083,0.22687119245529175
BAC009S0192W0424,BAC009S0192W0424_ch8k,S0192,1,channel_8k,0.4181009531021118,0.5818990468978882
BAC009S0192W0440,BAC009S0192W0440_noise10,S0192,1,noise_snr10,0.6332533955574036,0.36674660444259644
BAC009S0192W0440,BAC009S0192W0440_ch8k,S0192,1,channel_8k,0.5726450681686401,0.42735493183135986
BAC009S0192W0216,BAC009S0192W0216_noise10,S0192,1,noise_snr10,0.7468913793563843,0.2531086206436157
BAC009S0192W0216,BAC009S0192W0216_ch8k,S0192,1,channel_8k,0.6118379235267639,0.3881620764732361
BAC009S0192W0234,BAC009S0192W0234_noise10,S0192,1,noise_snr10,0.8189223408699036,0.18107765913009644
BAC009S0192W0234,BAC009S0192W0234_ch8k,S0192,1,channel_8k,0.5048395991325378,0.49516040086746216
BAC009S0192W0387,BAC009S0192W0387_noise10,S0192,1,noise_snr10,0.8034814596176147,0.19651854038238525
BAC009S0192W0387,BAC009S0192W0387_ch8k,S0192,1,channel_8k,0.5078182220458984,0.49218177795410156
BAC009S0192W0160,BAC009S0192W0160_noise10,S0192,1,noise_snr10,0.7300782203674316,0.26992177963256836
BAC009S0192W0160,BAC009S0192W0160_ch8k,S0192,1,channel_8k,0.3955164849758148,0.6044835150241852
BAC009S0192W0425,BAC009S0192W0425_noise10,S0192,1,noise_snr10,0.6791443824768066,0.32085561752319336
BAC009S0192W0425,BAC009S0192W0425_ch8k,S0192,1,channel_8k,0.5981159210205078,0.4018840789794922
BAC009S0124W0197,BAC009S0124W0197_noise10,S0124,1,noise_snr10,0.7635843753814697,0.23641562461853027
BAC009S0124W0197,BAC009S0124W0197_ch8k,S0124,1,channel_8k,0.5470628142356873,0.45293718576431274
BAC009S0124W0160,BAC009S0124W0160_noise10,S0124,1,noise_snr10,0.715922474861145,0.284077525138855
BAC009S0124W0160,BAC009S0124W0160_ch8k,S0124,1,channel_8k,0.4775625765323639,0.5224374234676361
BAC009S0124W0212,BAC009S0124W0212_noise10,S0124,1,noise_snr10,0.8063734769821167,0.1936265230178833
BAC009S0124W0212,BAC009S0124W0212_ch8k,S0124,1,channel_8k,0.45943430066108704,0.540565699338913
BAC009S0124W0483,BAC009S0124W0483_noise10,S0124,1,noise_snr10,0.801211416721344,0.198788583278656
BAC009S0124W0483,BAC009S0124W0483_ch8k,S0124,1,channel_8k,0.49670884013175964,0.5032911598682404
BAC009S0124W0306,BAC009S0124W0306_noise10,S0124,1,noise_snr10,0.7218568921089172,0.27814310789108276
BAC009S0124W0306,BAC009S0124W0306_ch8k,S0124,1,channel_8k,0.49835169315338135,0.5016483068466187
BAC009S0124W0400,BAC009S0124W0400_noise10,S0124,1,noise_snr10,0.6625580191612244,0.33744198083877563
BAC009S0124W0400,BAC009S0124W0400_ch8k,S0124,1,channel_8k,0.5538911819458008,0.4461088180541992
BAC009S0124W0165,BAC009S0124W0165_noise10,S0124,1,noise_snr10,0.7759025692939758,0.22409743070602417
BAC009S0124W0165,BAC009S0124W0165_ch8k,S0124,1,channel_8k,0.4955570101737976,0.5044429898262024
BAC009S0124W0194,BAC009S0124W0194_noise10,S0124,1,noise_snr10,0.6962318420410156,0.3037681579589844
BAC009S0124W0194,BAC009S0124W0194_ch8k,S0124,1,channel_8k,0.5466406345367432,0.45335936546325684
BAC009S0124W0361,BAC009S0124W0361_noise10,S0124,1,noise_snr10,0.7714196443557739,0.22858035564422607
BAC009S0124W0361,BAC009S0124W0361_ch8k,S0124,1,channel_8k,0.47698283195495605,0.523017168045044
BAC009S0124W0171,BAC009S0124W0171_noise10,S0124,1,noise_snr10,0.7398837804794312,0.26011621952056885
BAC009S0124W0171,BAC009S0124W0171_ch8k,S0124,1,channel_8k,0.47250479459762573,0.5274952054023743
BAC009S0124W0129,BAC009S0124W0129_noise10,S0124,1,noise_snr10,0.7367238402366638,0.2632761597633362
BAC009S0124W0129,BAC009S0124W0129_ch8k,S0124,1,channel_8k,0.4651055932044983,0.5348944067955017
BAC009S0124W0379,BAC009S0124W0379_noise10,S0124,1,noise_snr10,0.780509889125824,0.21949011087417603
BAC009S0124W0379,BAC009S0124W0379_ch8k,S0124,1,channel_8k,0.508467972278595,0.49153202772140503
BAC009S0124W0177,BAC009S0124W0177_noise10,S0124,1,noise_snr10,0.6764934659004211,0.32350653409957886
BAC009S0124W0177,BAC009S0124W0177_ch8k,S0124,1,channel_8k,0.3629326820373535,0.6370673179626465
BAC009S0124W0491,BAC009S0124W0491_noise10,S0124,1,noise_snr10,0.7629057765007019,0.2370942234992981
BAC009S0124W0491,BAC009S0124W0491_ch8k,S0124,1,channel_8k,0.4544703960418701,0.5455296039581299
BAC009S0124W0365,BAC009S0124W0365_noise10,S0124,1,noise_snr10,0.5921095609664917,0.4078904390335083
BAC009S0124W0365,BAC009S0124W0365_ch8k,S0124,1,channel_8k,0.42974504828453064,0.5702549517154694
BAC009S0124W0238,BAC009S0124W0238_noise10,S0124,1,noise_snr10,0.7886363863945007,0.21136361360549927
BAC009S0124W0238,BAC009S0124W0238_ch8k,S0124,1,channel_8k,0.427413672208786,0.572586327791214
BAC009S0124W0130,BAC009S0124W0130_noise10,S0124,1,noise_snr10,0.7703285813331604,0.2296714186668396
BAC009S0124W0130,BAC009S0124W0130_ch8k,S0124,1,channel_8k,0.40885329246520996,0.59114670753479
BAC009S0124W0298,BAC009S0124W0298_noise10,S0124,1,noise_snr10,0.7387719750404358,0.2612280249595642
BAC009S0124W0298,BAC009S0124W0298_ch8k,S0124,1,channel_8k,0.6509259939193726,0.34907400608062744
BAC009S0124W0395,BAC009S0124W0395_noise10,S0124,1,noise_snr10,0.8097047805786133,0.19029521942138672
BAC009S0124W0395,BAC009S0124W0395_ch8k,S0124,1,channel_8k,0.5398916006088257,0.4601083993911743
BAC009S0124W0340,BAC009S0124W0340_noise10,S0124,1,noise_snr10,0.683908998966217,0.31609100103378296
BAC009S0124W0340,BAC009S0124W0340_ch8k,S0124,1,channel_8k,0.4547835886478424,0.5452164113521576
BAC009S0124W0121,BAC009S0124W0121_noise10,S0124,1,noise_snr10,0.6347004175186157,0.3652995824813843
BAC009S0124W0121,BAC009S0124W0121_ch8k,S0124,1,channel_8k,0.4704475700855255,0.5295524299144745
BAC009S0124W0219,BAC009S0124W0219_noise10,S0124,1,noise_snr10,0.7469267249107361,0.2530732750892639
BAC009S0124W0219,BAC009S0124W0219_ch8k,S0124,1,channel_8k,0.5224509239196777,0.47754907608032227
BAC009S0124W0378,BAC009S0124W0378_noise10,S0124,1,noise_snr10,0.5858129262924194,0.41418707370758057
BAC009S0124W0378,BAC009S0124W0378_ch8k,S0124,1,channel_8k,0.5706769824028015,0.4293230175971985
BAC009S0124W0363,BAC009S0124W0363_noise10,S0124,1,noise_snr10,0.7943247556686401,0.20567524433135986
BAC009S0124W0363,BAC009S0124W0363_ch8k,S0124,1,channel_8k,0.4576270580291748,0.5423729419708252
BAC009S0340W0266,BAC009S0340W0266_noise10,S0340,1,noise_snr10,0.738815426826477,0.26118457317352295
BAC009S0340W0266,BAC009S0340W0266_ch8k,S0340,1,channel_8k,0.6730144619941711,0.32698553800582886
BAC009S0340W0150,BAC009S0340W0150_noise10,S0340,1,noise_snr10,0.6619881391525269,0.33801186084747314
BAC009S0340W0150,BAC009S0340W0150_ch8k,S0340,1,channel_8k,0.5835784673690796,0.4164215326309204
BAC009S0340W0229,BAC009S0340W0229_noise10,S0340,1,noise_snr10,0.6715442538261414,0.32845574617385864
BAC009S0340W0229,BAC009S0340W0229_ch8k,S0340,1,channel_8k,0.6222667098045349,0.3777332901954651
BAC009S0340W0385,BAC009S0340W0385_noise10,S0340,1,noise_snr10,0.6534678339958191,0.3465321660041809
BAC009S0340W0385,BAC009S0340W0385_ch8k,S0340,1,channel_8k,0.4134228825569153,0.5865771174430847
BAC009S0340W0179,BAC009S0340W0179_noise10,S0340,1,noise_snr10,0.7054110765457153,0.29458892345428467
BAC009S0340W0179,BAC009S0340W0179_ch8k,S0340,1,channel_8k,0.6262271404266357,0.37377285957336426
BAC009S0340W0134,BAC009S0340W0134_noise10,S0340,1,noise_snr10,0.65257728099823,0.34742271900177
BAC009S0340W0134,BAC009S0340W0134_ch8k,S0340,1,channel_8k,0.44625815749168396,0.553741842508316
BAC009S0340W0384,BAC009S0340W0384_noise10,S0340,1,noise_snr10,0.7063927054405212,0.29360729455947876
BAC009S0340W0384,BAC009S0340W0384_ch8k,S0340,1,channel_8k,0.4700814187526703,0.5299185812473297
BAC009S0340W0255,BAC009S0340W0255_noise10,S0340,1,noise_snr10,0.6102797389030457,0.38972026109695435
BAC009S0340W0255,BAC009S0340W0255_ch8k,S0340,1,channel_8k,0.32591238617897034,0.6740876138210297
BAC009S0340W0337,BAC009S0340W0337_noise10,S0340,1,noise_snr10,0.695742130279541,0.304257869720459
BAC009S0340W0337,BAC009S0340W0337_ch8k,S0340,1,channel_8k,0.43783366680145264,0.5621663331985474
BAC009S0340W0227,BAC009S0340W0227_noise10,S0340,1,noise_snr10,0.6271454691886902,0.3728545308113098
BAC009S0340W0227,BAC009S0340W0227_ch8k,S0340,1,channel_8k,0.3031650185585022,0.6968349814414978
BAC009S0340W0363,BAC009S0340W0363_noise10,S0340,1,noise_snr10,0.7111450433731079,0.2888549566268921
BAC009S0340W0363,BAC009S0340W0363_ch8k,S0340,1,channel_8k,0.5418239831924438,0.45817601680755615
BAC009S0340W0129,BAC009S0340W0129_noise10,S0340,1,noise_snr10,0.5198794603347778,0.48012053966522217
BAC009S0340W0129,BAC009S0340W0129_ch8k,S0340,1,channel_8k,0.41775843501091003,0.58224156498909
BAC009S0340W0186,BAC009S0340W0186_noise10,S0340,1,noise_snr10,0.7070193290710449,0.2929806709289551
BAC009S0340W0186,BAC009S0340W0186_ch8k,S0340,1,channel_8k,0.4659614861011505,0.5340385138988495
BAC009S0340W0443,BAC009S0340W0443_noise10,S0340,1,noise_snr10,0.6105741262435913,0.3894258737564087
BAC009S0340W0443,BAC009S0340W0443_ch8k,S0340,1,channel_8k,0.4550504982471466,0.5449495017528534
BAC009S0340W0428,BAC009S0340W0428_noise10,S0340,1,noise_snr10,0.7127301096916199,0.2872698903083801
BAC009S0340W0428,BAC009S0340W0428_ch8k,S0340,1,channel_8k,0.583383321762085,0.41661667823791504
BAC009S0340W0311,BAC009S0340W0311_noise10,S0340,1,noise_snr10,0.6777435541152954,0.3222564458847046
BAC009S0340W0311,BAC009S0340W0311_ch8k,S0340,1,channel_8k,0.4522262215614319,0.5477737784385681
BAC009S0340W0447,BAC009S0340W0447_noise10,S0340,1,noise_snr10,0.628473162651062,0.371526837348938
BAC009S0340W0447,BAC009S0340W0447_ch8k,S0340,1,channel_8k,0.5321084856987,0.46789151430130005
BAC009S0340W0482,BAC009S0340W0482_noise10,S0340,1,noise_snr10,0.500162661075592,0.49983733892440796
BAC009S0340W0482,BAC009S0340W0482_ch8k,S0340,1,channel_8k,0.4500828981399536,0.5499171018600464
BAC009S0340W0445,BAC009S0340W0445_noise10,S0340,1,noise_snr10,0.6848464012145996,0.3151535987854004
BAC009S0340W0445,BAC009S0340W0445_ch8k,S0340,1,channel_8k,0.5345429182052612,0.46545708179473877
BAC009S0340W0155,BAC009S0340W0155_noise10,S0340,1,noise_snr10,0.6651303172111511,0.3348696827888489
BAC009S0340W0155,BAC009S0340W0155_ch8k,S0340,1,channel_8k,0.4740106463432312,0.5259893536567688
BAC009S0340W0136,BAC009S0340W0136_noise10,S0340,1,noise_snr10,0.6899152994155884,0.3100847005844116
BAC009S0340W0136,BAC009S0340W0136_ch8k,S0340,1,channel_8k,0.5886805057525635,0.4113194942474365
BAC009S0340W0419,BAC009S0340W0419_noise10,S0340,1,noise_snr10,0.6879549622535706,0.31204503774642944
BAC009S0340W0419,BAC009S0340W0419_ch8k,S0340,1,channel_8k,0.4775612950325012,0.5224387049674988
BAC009S0340W0207,BAC009S0340W0207_noise10,S0340,1,noise_snr10,0.5944575667381287,0.40554243326187134
BAC009S0340W0207,BAC009S0340W0207_ch8k,S0340,1,channel_8k,0.5612145066261292,0.43878549337387085
BAC009S0340W0171,BAC009S0340W0171_noise10,S0340,1,noise_snr10,0.6967847943305969,0.3032152056694031
BAC009S0340W0171,BAC009S0340W0171_ch8k,S0340,1,channel_8k,0.5590543746948242,0.4409456253051758
BAC009S0517W0244,BAC009S0517W0244_noise10,S0517,1,noise_snr10,0.6834260821342468,0.3165739178657532
BAC009S0517W0244,BAC009S0517W0244_ch8k,S0517,1,channel_8k,0.3642526865005493,0.6357473134994507
BAC009S0517W0227,BAC009S0517W0227_noise10,S0517,1,noise_snr10,0.6283159255981445,0.37168407440185547
BAC009S0517W0227,BAC009S0517W0227_ch8k,S0517,1,channel_8k,0.2562069296836853,0.7437930703163147
BAC009S0517W0373,BAC009S0517W0373_noise10,S0517,1,noise_snr10,0.6739116311073303,0.3260883688926697
BAC009S0517W0373,BAC009S0517W0373_ch8k,S0517,1,channel_8k,0.3219226002693176,0.6780773997306824
BAC009S0517W0135,BAC009S0517W0135_noise10,S0517,1,noise_snr10,0.7582257986068726,0.24177420139312744
BAC009S0517W0135,BAC009S0517W0135_ch8k,S0517,1,channel_8k,0.4631790816783905,0.5368209183216095
BAC009S0517W0365,BAC009S0517W0365_noise10,S0517,1,noise_snr10,0.6073780655860901,0.3926219344139099
BAC009S0517W0365,BAC009S0517W0365_ch8k,S0517,1,channel_8k,0.42814937233924866,0.5718506276607513
BAC009S0517W0447,BAC009S0517W0447_noise10,S0517,1,noise_snr10,0.6489285230636597,0.35107147693634033
BAC009S0517W0447,BAC009S0517W0447_ch8k,S0517,1,channel_8k,0.3173825144767761,0.6826174855232239
BAC009S0517W0188,BAC009S0517W0188_noise10,S0517,1,noise_snr10,0.5998223423957825,0.40017765760421753
BAC009S0517W0188,BAC009S0517W0188_ch8k,S0517,1,channel_8k,0.559481680393219,0.440518319606781
BAC009S0517W0490,BAC009S0517W0490_noise10,S0517,1,noise_snr10,0.5391392707824707,0.4608607292175293
BAC009S0517W0490,BAC009S0517W0490_ch8k,S0517,1,channel_8k,0.41113340854644775,0.5888665914535522
BAC009S0517W0448,BAC009S0517W0448_noise10,S0517,1,noise_snr10,0.6078831553459167,0.39211684465408325
BAC009S0517W0448,BAC009S0517W0448_ch8k,S0517,1,channel_8k,0.3873303234577179,0.6126696765422821
BAC009S0517W0316,BAC009S0517W0316_noise10,S0517,1,noise_snr10,0.6439407467842102,0.3560592532157898
BAC009S0517W0316,BAC009S0517W0316_ch8k,S0517,1,channel_8k,0.2576560378074646,0.7423439621925354
BAC009S0517W0208,BAC009S0517W0208_noise10,S0517,1,noise_snr10,0.6151831746101379,0.38481682538986206
BAC009S0517W0208,BAC009S0517W0208_ch8k,S0517,1,channel_8k,0.3639925718307495,0.6360074281692505
BAC009S0517W0216,BAC009S0517W0216_noise10,S0517,1,noise_snr10,0.6462820172309875,0.35371798276901245
BAC009S0517W0216,BAC009S0517W0216_ch8k,S0517,1,channel_8k,0.41242673993110657,0.5875732600688934
BAC009S0517W0285,BAC009S0517W0285_noise10,S0517,1,noise_snr10,0.631758987903595,0.36824101209640503
BAC009S0517W0285,BAC009S0517W0285_ch8k,S0517,1,channel_8k,0.4587754011154175,0.5412245988845825
BAC009S0517W0342,BAC009S0517W0342_noise10,S0517,1,noise_snr10,0.4503893256187439,0.5496106743812561
BAC009S0517W0342,BAC009S0517W0342_ch8k,S0517,1,channel_8k,0.4197133481502533,0.5802866518497467
BAC009S0517W0376,BAC009S0517W0376_noise10,S0517,1,noise_snr10,0.7147848606109619,0.2852151393890381
BAC009S0517W0376,BAC009S0517W0376_ch8k,S0517,1,channel_8k,0.424445778131485,0.575554221868515
BAC009S0517W0156,BAC009S0517W0156_noise10,S0517,1,noise_snr10,0.729592502117157,0.270407497882843
BAC009S0517W0156,BAC009S0517W0156_ch8k,S0517,1,channel_8k,0.4369196891784668,0.5630803108215332
BAC009S0517W0467,BAC009S0517W0467_noise10,S0517,1,noise_snr10,0.7206519246101379,0.27934807538986206
BAC009S0517W0467,BAC009S0517W0467_ch8k,S0517,1,channel_8k,0.47657567262649536,0.5234243273735046
BAC009S0517W0326,BAC009S0517W0326_noise10,S0517,1,noise_snr10,0.5838714838027954,0.4161285161972046
BAC009S0517W0326,BAC009S0517W0326_ch8k,S0517,1,channel_8k,0.41041338443756104,0.589586615562439
BAC009S0517W0310,BAC009S0517W0310_noise10,S0517,1,noise_snr10,0.7147243022918701,0.2852756977081299
BAC009S0517W0310,BAC009S0517W0310_ch8k,S0517,1,channel_8k,0.49869367480278015,0.5013063251972198
BAC009S0517W0256,BAC009S0517W0256_noise10,S0517,1,noise_snr10,0.6788307428359985,0.32116925716400146
BAC009S0517W0256,BAC009S0517W0256_ch8k,S0517,1,channel_8k,0.3785474896430969,0.6214525103569031
BAC009S0517W0395,BAC009S0517W0395_noise10,S0517,1,noise_snr10,0.5813841223716736,0.4186158776283264
BAC009S0517W0395,BAC009S0517W0395_ch8k,S0517,1,channel_8k,0.3612523078918457,0.6387476921081543
BAC009S0517W0479,BAC009S0517W0479_noise10,S0517,1,noise_snr10,0.6808496117591858,0.3191503882408142
BAC009S0517W0479,BAC009S0517W0479_ch8k,S0517,1,channel_8k,0.43224674463272095,0.567753255367279
BAC009S0517W0291,BAC009S0517W0291_noise10,S0517,1,noise_snr10,0.47849908471107483,0.5215009152889252
BAC009S0517W0291,BAC009S0517W0291_ch8k,S0517,1,channel_8k,0.4663327932357788,0.5336672067642212
BAC009S0517W0455,BAC009S0517W0455_noise10,S0517,1,noise_snr10,0.7082788348197937,0.2917211651802063
BAC009S0517W0455,BAC009S0517W0455_ch8k,S0517,1,channel_8k,0.44204816222190857,0.5579518377780914
BAC009S0194W0228,BAC009S0194W0228_noise10,S0194,1,noise_snr10,0.7853059768676758,0.21469402313232422
BAC009S0194W0228,BAC009S0194W0228_ch8k,S0194,1,channel_8k,0.4752434492111206,0.5247565507888794
BAC009S0194W0443,BAC009S0194W0443_noise10,S0194,1,noise_snr10,0.8359857201576233,0.1640142798423767
BAC009S0194W0443,BAC009S0194W0443_ch8k,S0194,1,channel_8k,0.4160606563091278,0.5839393436908722
BAC009S0194W0140,BAC009S0194W0140_noise10,S0194,1,noise_snr10,0.7872392535209656,0.21276074647903442
BAC009S0194W0140,BAC009S0194W0140_ch8k,S0194,1,channel_8k,0.3617193400859833,0.6382806599140167
BAC009S0194W0302,BAC009S0194W0302_noise10,S0194,1,noise_snr10,0.7084892988204956,0.2915107011795044
